	ID	Title	Weight [gram/serving]	CO2-Value [gram CO2/serving]	CO2 rating	FAT	WATER	ENERC	PROT	category	parent_category	category_en		
70	7617027633567	Sauerkraut	100	30	286.649	0.197033257496885	88.9758026898185	125.012678429387	1.37814680150557	Kraut &amp	 Kohl	gemuese_pilze		
71	4012200043264	Schlemmertöpfchen - Rote Beete Kugeln	100	42	290.734	0.08812205722703	80.1715871009738	292.319164840327	1.32633085393413	Essigkonserven	gemuese_pilze	vegetable mushrooms		
72	4021984061159	Sapros Nocellara Oliven In Kräutern	100	111	292.088	15.1043839133035	74.5362953520103	613.701493505485	1.2119839755762	Oliven	gemuese_pilze	vegetable mushrooms		
73	4388844016118	REWE Feine Welt Kalamata Oliven	100	55	296.288	6.22444387621044	88.1385331933364	257.442998720064	0.647342163125886	Oliven	gemuese_pilze	vegetable mushrooms		
74	4002239814003	Feinkost Dittmann - Oliven	 grün ohne Stein	100	55	296.38	6.24981249949568	88.4973459902981	258.492244979141	0.649980499947551	Oliven	gemuese_pilze		
75	20130206	Bio Sonne Bio-Brotaufstrich Tomate-Basilikum	100	124	301.969	12.5146744586435	64.420425196377	779.592568643852	2.19025703570264	Gemüsaufstriche &amp	 -salate	gemuese_pilze		
76	4012200032947	Kühne Röstzwiebeln  100 g	100	129	304.598	15.1448747322558	67.8431664398788	761.82521098771	1.65153785517899	Trockengemüse	gemuese_pilze	vegetable mushrooms		
77	4013200555542	Ibero Spanische grüne Manzanilla Oliven gefüllt mit Jalapeñocreme	100	57	310.571	5.91566822299547	87.1750543573494	252.301157703093	0.694397495191529	Oliven	gemuese_pilze	vegetable mushrooms		
78	4311527569786	Gut&Günstig Möhren	100	32	316.909	0.3	89.2	158	0.8	Karotten	 Möhren &amp	 Rüben		
79	4388844220270	Rewe Bio Möhren	100	32	316.909	0.3	89.2	158	0.8	Gemüse	gemuese_pilze	vegetable mushrooms		
80	9120030310052	Marchfelder - Frühkarotten	 Klasse 1	100	32	316.909	0.3	89.2	158	0.8	Karotten	 Möhren &amp		
81	7616800810508	Farmer's Best Hackspinat CH	100	67	317.155	4.96069453317246	85.578119122067	266.233153138214	2.6542260147044	Gemüse	gemuese_pilze	vegetable mushrooms		
82	4012625440372	Marmara Schwarze Oliven Mit Stein Devasa	100	87	320.183	9.94852236331988	81.6927198499141	411.470884946911	1.03464632578527	Oliven	gemuese_pilze	vegetable mushrooms		
83	4334011173030	Real	- Bio kaisergemüse Blumenkohl	 Karotten Und Broccoli	100	38	324.527	0.33371148788117	90.6158828259361	132.716378134866	2.08103673795968	Gemüsebeilagen &amp	0.252	EURO
84	4002239438001	Feinkost Dittmann Spanische grüne Oliven gefüllt mit Paprikapaste	100	95	327.702	9.48810388272953	64.4762855763415	392.427976589693	0.986762803803871	Oliven	gemuese_pilze	vegetable mushrooms		
85	9101169077160	Spar Natur pur Bio Broccoli	100	44	329.9	0.4	90.7	131	3	Kraut &amp	 Kohl	gemuese_pilze		
86	4300175147910	K-Classic Kartoffelbrei	100	120	332.395	7.1973160392066	43.7703048942179	616.362117601638	2.56510959364125	Kartoffelgerichte	gemuese_pilze	vegetable mushrooms		
87	4311527576524	Edeka Zarte Lotte	100	37	332.412	0.15	79.4	22	1.9	Zwiebeln	 Lauch &amp	 Knoblauch		
88	39400017301	Bushs Best Kidney Beans	100	82	332.643	0.408001826965144	72.5545855895706	397.039984119338	5.28869882109235	Gemüse	gemuese_pilze	vegetable mushrooms		
89	4005500013495	Maggi Kartoffel Püree komplett mit feinem Buttergeschmack 2x 100 g	100	106	336.232	6.05155026643565	65.8720541279154	594.265976016491	2.94806786864335	Knödel &amp	 Pürees	gemuese_pilze		
90	4006040411611	Rapunzel Schwarze Bohnen Black Beans	100	64	337.093	0.322405066562258	81.0147399483035	258.46139502741	4.19126586530936	Gemüsekonserven	gemuese_pilze	vegetable mushrooms		
91	7610632992197	MIGROS - rote Zwiebeln	100	46	338.63	0.141991607361963	63.1862652760736	115.72316	0.922945447852761	Zwiebeln	 Lauch &amp	 Knoblauch		
92	42208723	Alnatura 24/7 Bio Grüne Oliven mit Mandeln	100	139	342.822	12.1758517828106	72.6783340918489	617.442721041232	4.44050580356934	Oliven	gemuese_pilze	vegetable mushrooms		
93	4008100171534	Hengstenberg Rote Bete-Salat 330 g	100	44	353.785	0.090878083849131	83.9417873258207	203.3108680564	1.36917125773696	Essigkonserven	gemuese_pilze	vegetable mushrooms		
94	4028286401164	Hainich Sauerkraut	100	40	354.625	0.18	81.37	114.3	1.26	Kraut &amp	 Kohl	gemuese_pilze		
95	4006040277514	Rapunzel Kapern in Olivenöl	100	223	356.959	27.3042017486949	62.1609351931671	1064.4543308857	1.65200100020674	Antipasti	gemuese_pilze	vegetable mushrooms		
96	4311501469576	EDEKA Steinpilze	100	55	373.386	0.4	88.6	132	3.6	Pilze frisch	gemuese_pilze	vegetable mushrooms		
97	4316268361545	Suppengrün	100	45	385.478	0.326969533948655	88.6268234928517	150.489991527395	1.71055686659191	Gemüse	gemuese_pilze	vegetable mushrooms		
98	40081960	Hengstenberg Rotessa Rotkohl traditionell 550 g	100	49	393.445	0.301887125808327	84.3889640385054	203.484465294086	1.27683200818904	Gemüsekonserven	gemuese_pilze	vegetable mushrooms		
99	4334011187013	Real Bio Buttergemüse	100	132	398.468	7.29879949997743	71.7960905006071	566.687124990373	3.84534149994208	Gemüsebeilagen &amp	 Mischgemüse	gemuese_pilze		
100	4250241204064	Iglo Buttergemüse fein & knackig	 300 g	100	103	419.877	5.34252198810978	78.6508079209388	416.046660724945	2.28239562388995	Gemüsebeilagen &amp	 Mischgemüse		
101	7610632948897	Coop Naturaplan Bio Zucchetti	100	41	425.031	0.2	94	80	1.8	Gemüse	gemuese_pilze	vegetable mushrooms		
102	4311501354094	EDEKA Chili-Bohnen 425 g	100	106	433.007	0.400733362044131	72.4271662132298	388.665051792716	5.26366011376137	Gemüsekonserven	gemuese_pilze	vegetable mushrooms		
103	4000400130693	Pfanni Kartoffel Püree mit entrahmter Milch komplett 3x 94	5 g	100	121	435.32	3.94210000060199	67.0381800000182	500.16000013829	3.2265	Knödel &amp	 Pürees		
104	4002674314014	Ostmann - Austernpilze getrocknet	100	55	462.338	0.4	90.5	105	2.4	Trockengemüse	gemuese_pilze	vegetable mushrooms		
105	4388844133754	REWE Beste Wahl Austernpilze Aromatisch	100	55	462.338	0.4	90.5	105	2.4	Pilze frisch	gemuese_pilze	vegetable mushrooms		
106	4388858205669	Bio Zwiebeln	100	64	471.138	0.141991607361963	63.1862652760736	115.72316	0.922945447852761	Zwiebeln	 Lauch &amp	 Knoblauch		
107	4250262708138	Spreewald Feldmann Kürbis Würfel	 720 ml	100	61	471.242	0.068074639359993	70.9682102324688	209.898389027962	0.416429176320122	Essigkonserven	gemuese_pilze		
