code,product_name,store_currency,price_per_100g,match_scores
3257980443335,Marbré au chocolat,EURO,,0.06666666666666665
3257980460561,Jambon Choix sans couenne,EURO,0.1144,1.0
3257980460592,Jambon Choix sans couenne,EURO,0.1144,1.0
3257980460615,Jambon supérieur sans couenne,EURO,,0.04999999999999999
3257980460622,Jambon supérieur avec couenne,EURO,0.0895,0.9722222222222222
3257980460639,Jambon supérieur avec couenne,EURO,0.0895,0.9722222222222222
3257980460660,Blanc de Poulet (4 Tranches),EURO,0.0639,0.8777777777777779
3257980461926,Thon entier à l'huile de tournesol,EURO,0.0888,0.6428571428571429
3257980479389,Colin d'Alaska Sauce crevette,EURO,0.0698,0.96875
3257980481443,Poires Williams au sirop,EURO,0.0219,1.0
3257980481498,Cake aux Fruits,EURO,0.057699999999999994,1.0
3257980482976,3 Œufs avec surprise,EURO,0.41,0.6222222222222222
3257980483300,20 saucisses de Strasbourg,EURO,0.1247,0.6125
3257980483393,Confiture Extra de Myrtilles,EURO,0.0661,1.0
3257980483454,Chocolat noir noisettes,EURO,,0.09999999999999998
3257980495679,Mini gâteaux fourrés chocolat,EURO,,0.04999999999999999
3257980495921,Goûters fourrés parfum chocolat,EURO,,0.09999999999999998
3257980495952,Goûters fourrés parfum Fraise,EURO,0.0349,0.6071428571428572
3257980496621,Sirop de Menthe,EURO,0.0134,0.7222222222222222
3257980496645,Sirop de Pêche,EURO,0.03,0.6666666666666666
3257980497017,Île flottante sur crème anglaise,EURO,,0.019999999999999997
3257980529008,Pistaches grillées et salées,EURO,0.37200000000000005,0.6770833333333334
3257980529053,mélange Apéritif,EURO,0.363,0.46031746031746035
3257980529176,Assortiment Asiatique ,EURO,0.1198,1.0
3257980530202,Raclette (28% MG),EURO,0.09949999999999999,0.5
3257980530981,12 briochettes moelleuses,EURO,0.045,0.7666666666666666
3257980531162,Cornichons extra-fins,EURO,0.0768,0.75
3257980531339,"Fondue Suisse Emmental et Gruyère au Vin Blanc (16,5% MG)",EURO,,0.019999999999999997
3257980531360,Pulpe de Tomate,EURO,0.023799999999999998,0.8968253968253969
3257980532602,Cerneaux de noix,EURO,0.0796,0.6666666666666666
3257980532893,Noisettes décortiquées,EURO,0.28,0.9166666666666667
3257980533050,Amandes Entières Décortiquées 125 Grammes,EURO,0.2896,0.6857142857142857
3257980533647,Tartelettes chocolat,EURO,,0.09999999999999998
3257980533944,Fromage râpé bio (28% MG) - 100 g - Nature Bio,EURO,0.128,0.5844155844155844
3257980534019,Purée dégustation,EURO,0.053099999999999994,0.8545454545454545
3257980534071,Chips Saveur Poulet et Thym,EURO,0.083,1.0
3257980534194,Crème fraîche épaisse,EURO,0.0362,0.8380952380952381
3257980549679,Chips à l'ancienne,EURO,0.0567,0.6333333333333333
3257980550484,Fromage frais nature,EURO,0.1328,0.8095238095238096
3257980550569,Taboulé Oriental à la Menthe,EURO,0.048,0.7714285714285715
3257980550590,Céleri rémoulade,EURO,0.059500000000000004,0.8611111111111112
3257980551948,Spécial sandwich nature (14 tranches),EURO,0.022400000000000003,0.7158730158730159
3257980551955,Maxi Tranches Complet,EURO,0.015600000000000001,0.7083333333333334
3257980551979,Ravioli Bolognaise,EURO,0.0149,1.0
3257980576705,Chocolat Lait,EURO,,0.09999999999999998
3257980577016,Huile d'olive de Nyons AOP,EURO,0.23329999999999998,0.818095238095238
3257980577368,Morbier AOP Fruitière des Fournets (29 % MG),EURO,0.135,0.3263888888888889
3257980577399,Camembert d'Isigny (22% MG),EURO,0.14,0.6875
3257980577498,Sardines de Saint-Gilles Croix-de-Vie à l'huile d'olive vierge extra 21%,EURO,0.187,0.5330952380952382
3257980577511,Cassoulet de Castelnaudary - au confit de canard du Sud-Ouest,EURO,0.052300000000000006,0.7833333333333333
3257980577573,Petits Nids,EURO,0.039599999999999996,1.0
3257980577801,Thé de Ceylan,EURO,0.34,0.888888888888889
3257980577818,Thé English Breakfast,EURO,0.258,0.888888888888889
3257980577825,Thé Earl Grey,EURO,0.23559999999999998,0.888888888888889
3257980577832,Thé Citron,EURO,0.39,0.8333333333333334
3257980577993,Biscuits cuillers (x 10),EURO,,0.04999999999999999
3257980578662,Pizza au chorizo,EURO,0.0533,0.6666666666666666
3257980578891,Aiguillettes de poulet aux deux moutardes et riz cuisiné aux légumes,EURO,,0.009090909090909089
3257980578983,Miels de fleurs,EURO,0.055,0.5444444444444444
3257980579003,Miel Crémeux Fleurs Sauvages,EURO,0.141,0.6383928571428572
3257980595867,Boudin blanc de Rethel,EURO,0.1197,1.0
3257980616708,Riz long grain étuvé,EURO,0.0163,0.9
3257980617224,Moules de Hollande,EURO,0.04,0.9444444444444445
3257980618641,Chorizo fort qualité supérieure aux piments d'Espagne,EURO,0.1495,0.37460317460317466
3257980629647,Saucisse sèche d'Ardèche,EURO,0.1716,0.8592592592592593
3257980630520,Mousse de foie,EURO,0.0728,1.0
3257980631268,Orange sans bulle,EURO,0.008,0.125
3257980631275,Tropical à l'eau de source sans bulle,EURO,0.008,0.17857142857142858
3257980631312,Lait demi écrémé,EURO,0.0222,0.8333333333333334
3257980631329,Lait demi écrémé,EURO,0.0222,0.8333333333333334
3257980631343,Lait Entier ,EURO,0.0183,1.0
3257980648792,Saucisse sèche pur porc,EURO,0.0593,0.95
3257980648839,Rillettes du Mans Pur Porc,EURO,0.09,1.0
3257980649058,Bœuf Bourguignon Pommes de Terre,EURO,0.0797,0.9199999999999999
3257980649072,Mouton aux flageolets,EURO,0.0703,1.0
3257980649089,Lapin aux 2 Moutardes et Son Riz,EURO,0.0703,1.0
3257980649133,Tajine de poulet,EURO,0.0703,1.0
3257980649171,Fromage Frais Nature,EURO,0.1328,0.8095238095238096
3257980649188,"Ail & fines herbes (6,8 % MG)",EURO,0.0999,0.14285714285714285
3257980649423,Tendres Goûts Fruits,EURO,0.0475,0.9333333333333332
3257980649430,Tendres goûts fruits ,EURO,0.0475,0.9333333333333332
3257980649539,Oranges non traitées après récolte,EURO,0.098,0.275
3257980649751,Nuggets de Poulet,EURO,0.08199999999999999,1.0
3257980649966,Potée Auvergnate,EURO,0.1494,0.5833333333333333
3257980670984,Mortadelle italienne (8 tranches),EURO,0.1525,0.6805555555555556
3257980671455,Goût Fraise,EURO,0.0353,0.875
3257980671776,Nature Bio Pâtes - Spaghetti,EURO,0.0192,0.6
3257980695550,Infusion Verveine,EURO,0.40299999999999997,1.0
3257980695581,Infusion Verveine menthe,EURO,0.3344,1.0
3257980695598,Infusion Tilleul,EURO,0.3375,1.0
3257980695659,Couscous grains moyens,EURO,0.0176,0.888888888888889
3257980695666,Couscous grains moyens,EURO,0.0176,0.888888888888889
3257980695673,Couscous grains fins,EURO,0.0176,0.8611111111111112
3257980695680,Couscous grains moyens,EURO,0.0176,0.888888888888889
3257980698131,Cola,EURO,0.0106,1.0
3257980698162,Pulpé,EURO,,0.8
3257980698209,Soda Orange,EURO,0.006500000000000001,1.0
3257980698223,Limonade,EURO,0.0023,1.0
3257980701404,Mousse de Canard au Porto,EURO,0.0861,0.8
3257980702470,Beurre doux,EURO,0.0908,1.0
3257980702555,Beurre moulé de Bretagne demi-sel,EURO,0.07919999999999999,0.86
3257980722645,Vinaigrette,EURO,0.0322,1.0
3257980723376,Choux de Bruxelles,EURO,0.016200000000000003,1.0
3257980723659,Pur jus Clémentine,EURO,,0.033333333333333326
3257980753885,Terrine de Campagne Bio,EURO,0.12960000000000002,1.0
3257980754400,Quenelles lyonnaises - nature,EURO,0.0668,0.575
3257980755575,6 Crevettes Panées,EURO,0.12300000000000001,0.20634920634920637
3257980755667,Cacahuètes grillées et salées,EURO,0.024,0.9020833333333333
3257980755865,Pur jus Orange sanguine,EURO,0.0253,0.9642857142857143
3257980756442,Rôti de Porc Cuit,EURO,0.0967,0.9375
3257980831453,Petit Plat Spaghetti bolognaise,EURO,0.051699999999999996,1.0
3257980832290,Soufflés cacahuète,EURO,0.031200000000000002,0.5069444444444444
3257980832719,Spaetzle aux œufs frais,EURO,0.056799999999999996,0.9
3257980832726,Knepfle aux œufs frais,EURO,0.07629999999999999,0.9
3257980833259,Pomme du Limousin AOP,EURO,0.16390000000000002,0.575
3257980833587,Carré de l'Est,EURO,0.0787,0.8666666666666667
3257980834645,Ananas en tranches au jus d'ananas,EURO,,0.05000000000000001
3257980834652,Ananas en Morceaux,EURO,0.05,1.0
3257980838834,Langue de boeuf sauce piquante et purée de pommes de terre,EURO,0.1307,0.8666666666666667
3257980838841,Hachis Parmentier,EURO,0.018799999999999997,1.0
3257980838933,Huile De Colza,EURO,0.0121,0.7333333333333334
3257980889577,Miel  de fleur,EURO,0.055,0.6666666666666666
3257980890405,Taboulé à la menthe,EURO,0.0225,0.7142857142857143
3257980890634,Crêpes Jambon Fromage,EURO,0.0168,0.9444444444444445
3257980890641,Crêpes Fromage,EURO,0.0168,0.9166666666666667
3257980890658,Crêpes Champignons,EURO,0.2257,0.23376623376623373
3257980890818,6 oeufs frais de poules élevées en plein air gros,EURO,,0.9114285714285714
3257980891631,Camembert moulé à la louche,EURO,0.094,0.76
3257980891716,Emmental français râpé,EURO,0.1245,0.7916666666666666
3257980891747,Emmental Français râpé,EURO,0.1245,0.7916666666666666
3257980891808,Moule de Bouchot,EURO,0.056799999999999996,1.0
3257980891815,Jambon supérieur fumé avec couenne,EURO,0.1195,0.9277777777777778
3257980891990,Confiture de lait,EURO,0.08220000000000001,1.0
3257980892201,"Dessert De Fruits Pomme Fraise, 4 Fois 100 Grammes, Marque Cora",EURO,0.0208,0.683982683982684
3257980894267,Fromage fondu x 24,EURO,0.08,0.3214285714285715
3257980971159,Pâte Brisée,EURO,0.0196,0.7916666666666667
3257980974433,Hachis Parmentier Surgelé,EURO,0.018799999999999997,0.6666666666666666
3257980974594,Saumon fumé d'Ecosse,EURO,0.37310000000000004,0.875
3257980974624,Saumon fumé de Norvège,EURO,0.3208,0.7142857142857143
3257980977342,Jambon Emmental,EURO,0.2421,1.0
3257980977366,Thon Crudités,EURO,0.07519999999999999,0.9375
3257980977397,Jambon emmental crudités Maxi,EURO,0.07400000000000001,0.96875
3257980977489,Pizza feu de bois Chorizo,EURO,0.0559,1.0
3257980978028,Crabe morceaux,EURO,0.5505,1.0
3257980978547,100% Pur Jus Orange,EURO,0.029500000000000002,0.7142857142857143
3257980978561,100% pur jus de pomme,EURO,0.0209,0.85
3257980978707,Beurre d'Isigny doux,EURO,0.0908,0.9166666666666666
3257980979148,Chorizo Extra Fort aux piments d'Espagne,EURO,0.14,0.7215608465608466
3257981027947,Rillettes du Mans pur porc,EURO,0.09,1.0
3257981028104,Coeurs de Laitue (Maxi Format),EURO,0.0748,0.7314285714285714
3257981028234,Moules de Bouchot de la Baie du Mont Saint-Michel,EURO,0.0693,0.925925925925926
3257981028517,Madeleines aux oeufs frais,EURO,0.046799999999999994,1.0
3257981029101,Biscuits pour le Petit déjeuner miel & chocolat,EURO,0.044500000000000005,0.703125
3257981029316,Yaourt à la grecque,EURO,0.0593,0.75
3257981029354,Riz Cantonais,EURO,0.0231,1.0
3257981029453,Chair de tomates,EURO,0.036000000000000004,1.0
3257981029668,Carottes râpées,EURO,0.0458,0.6875
3257981029675,Céleri rave râpé,EURO,0.0636,0.6944444444444445
3257981030046,Saucisses blanches,EURO,0.1367,0.8819444444444444
3257981030138,2 steaks hachés pur bœuf (15 % MG),EURO,0.1577,0.5750000000000001
3257981030664,Poitrine Fumée (Tranches Fines) 10 Tranches,EURO,0.15,0.7953703703703704
3257981082588,Noix de jambon sèche (10 tranches fines),EURO,0.1795,0.44523809523809527
3257981082885,Blanc de poulet aux herbes,EURO,0.15710000000000002,0.09999999999999998
3257981083141,"Compote Pomme fraise, allégée en sucres (x 4)",EURO,0.027999999999999997,0.8214285714285714
3257981083196,Lait Praliné,EURO,0.1787,0.9285714285714286
3257981083226,Chocolat noir menthe,EURO,0.109,1.0
3257981083233,Pétales aux copeaux de chocolat noir,EURO,0.055,0.5476190476190476
3257981083660,Jambon Emmental,EURO,0.2421,1.0
3257981083677,Thon Crudités Maxi,EURO,0.07519999999999999,0.625
3257981083721,Fromage de tête,EURO,0.2995,0.6785714285714285
3257981083981,12 oeufs frais de poules élevées en plein air moyen,EURO,,0.8214285714285715
3257981084582,Biscottes natures,EURO,0.0617,0.9285714285714286
3257981172616,Saumon Atlantique Fumé,EURO,0.1917,0.9166666666666666
3257981173477,Grana Padano râpé,EURO,0.2,0.8333333333333334
3257981174405,100% pur jus d'Orange sans pulpe,EURO,0.0177,0.625
3257981174412,100% Pur Jus Multifruits,EURO,0.0148,0.75
3257981174849,Vin de Corse 2013,EURO,0.0587,0.375
3257981175174,Fleur de sel de Guérande,EURO,0.252,0.975
3257981175297,Jambon supérieur sans couenne (-25% de sel),EURO,0.2429,0.7116780045351474
3257981175303,Jambon supérieur Braisé Sans Couenne (4 Tranches),EURO,,0.05714285714285713
3257981175310,Jambon supérieur cuisiné au bouillon à l'os,EURO,0.1525,0.47392290249433106
3257981175624,Tzatziki,EURO,0.0882,1.0
3257981175631,Chips saveur moutarde,EURO,0.083,1.0
3257981175648,Chips saveur bolognaise,EURO,0.083,1.0
3257981175655,Chips saveur paprika,EURO,0.083,1.0
3257981175662,Chips saveur poulet & thym,EURO,0.083,0.8
3257981175679,Chips saveur Barbecue,EURO,0.083,1.0
3257981175747,Sauce Barbecue,EURO,0.051500000000000004,1.0
3257981175808,Montfras,EURO,0.0052,1.0
3257981176393,Filets de Thon au naturel,EURO,0.2494,0.6444444444444445
3257981176409,Filets de Thon au citron,EURO,0.1809,0.6444444444444445
3257981176416,Filets de thon à l'huile d'olive,EURO,0.2304,0.7857142857142857
3257981176423,Gratin pommes de terre jambon à la crème fraîche,EURO,0.028399999999999998,0.41654641654641655
3257981176638,Goûter Moelleux Coco,EURO,,0.06666666666666665
3257981176973,Riz à la méditerranéenne express,EURO,0.3225,0.5111111111111112
3257981177796,Yaourt aux Fruits avec Morceaux,EURO,0.1307,0.6333333333333334
3257981178236,24 frites de poulet,EURO,0.008,0.3125
3257981178441,Haricots verts cueillis et rangés mains extra-fins,EURO,0.0922,0.8761904761904761
3257981178458,Mousse forestière,EURO,0.11900000000000001,0.95
3257981178465,Bonbons violettes,EURO,0.0716,0.9444444444444444
3257981178755,"Ourson, chocolat au lait",EURO,0.0535,0.9642857142857143
3257981220454,Court-Bouillon aux Légumes saveur Vin Blanc,EURO,0.1449,0.503968253968254
3257981220805,Jambon Supérieur sans couenne,EURO,,0.04999999999999999
3257981220850,Flans Nappés de Caramael,EURO,0.014499999999999999,0.9270833333333334
3257981221314,Jambon supérieur -25% de sel,EURO,0.0895,0.45555555555555555
3257981223103,Saumon ciboulette,EURO,0.1458,1.0
3257981224261,Assortiment Alsacien,EURO,0.17350000000000002,1.0
3257981224377,Golden face rosée,EURO,0.2245,0.6833333333333332
3257981224636,3 pizzas jambon fromages,EURO,0.0433,1.0
3257981225008,20 oeufs frais moyens + 10 gratuits,EURO,,0.5583333333333333
3257981225183,Crème dessert saveur pistache,EURO,0.0184,0.95
3257981225442,"Mousse au fromage frais Fraise, Abricot, Framboise",EURO,0.037200000000000004,0.7885487528344671
3257981225664,Crème fluide légère,EURO,0.0327,0.8222222222222223
3257981225688,Mascarpone,EURO,0.062400000000000004,1.0
3257981230651,Liqueur de Menthe,EURO,0.09230000000000001,1.0
3257981230804,Jambon beurre,EURO,0.0968,1.0
3257981231085,Tagliatelles carbonara à la crème fraîche,EURO,0.07629999999999999,0.43584656084656087
3257981311787,Dessert Corsé 64% Cacao,EURO,0.109,0.5
3257981311817,Sirop de Violette,EURO,0.0279,0.7083333333333334
3257981314733,Parmigiano Reggiano,EURO,0.27949999999999997,1.0
3257981314825,Moussaka,EURO,0.07629999999999999,1.0
3257981314832,Spaghettis Bolognaise Surgelés,EURO,0.07629999999999999,0.7444444444444445
3257981314849,"Pennes aux fromages, Surgelé",EURO,0.0767,0.7118055555555556
3257981314856,"Tagliatelles saumon à la crème fraîche, Surgelé",EURO,0.07629999999999999,0.6738095238095239
3257981314900,Comté AOP râpé (32% MG) - affinage 5 mois,EURO,0.1387,0.604320987654321
3257981314962,Moussaka,EURO,0.07629999999999999,1.0
3257981358898,Chèvre lardons,EURO,0.0633,0.9166666666666667
3257981358904,Jambon-fromage champignons,EURO,0.0533,0.75
3257981358911,Jambon Fromage,EURO,0.318,0.7142857142857143
3257981359000,Mini goûters fourrés parfum chocolat,EURO,0.0661,0.8571428571428571
3257981359031,Poulet sauce aigre-douce,EURO,0.0703,0.8181818181818182
3257981359048,Thon à la provençale et son blé,EURO,0.0833,0.4857142857142857
3257981359062,Émincés de Volaille aux champignons et ses pâtes (penne),EURO,0.0703,0.8666666666666667
3257981359086,Parmentier de poisson à la ciboulette,EURO,0.0983,0.8333333333333334
3257981359192,Cora Limonade,EURO,0.005699999999999999,1.0
3257981359246,Petit Repas Hachis Parmentier,EURO,0.0603,0.7214285714285714
3257981359260,"Petit plat du soir, Légumes verts & pâtes",EURO,0.0733,0.4550595238095238
3257981359277,Petit Repas Pommes de terre au jambon,EURO,0.1265,0.22448979591836737
3257981359284,Petits repas Légumes & Volaille à la basquaise avec morceaux,EURO,0.0675,0.30734126984126986
3257981410763,Pur jus multifruits,EURO,0.0148,1.0
3257981410985,Carottes râpées,EURO,0.0458,0.6875
3257981410992,Céleri Rémoulade,EURO,0.059500000000000004,0.8611111111111112
3257981411753,Thé glacé Pêche,EURO,0.0085,0.7555555555555555
3257981411807,Nectar Mangue,EURO,0.028900000000000002,1.0
3257981416956,"Paëlla Poulet, Chorizo, Fruits de mer, à l'huile d'olive vierge extra 1,4%",EURO,0.0383,0.41269841269841273
3257981609242,Cônes Citron Framboise,EURO,0.0553,0.9333333333333332
3257981612778,Petit beurre aux pépites de chocolat,EURO,0.212,0.6547619047619048
3257981612785,Nature Bio Petits Beurres,EURO,0.071,0.9226190476190477
3257981663138,Riz au lait saveur vanille,EURO,0.0296,1.0
3257981663671,Garniture pour bouchées à la reine,EURO,0.0403,0.8125
3257981663695,2 steaks hachés pur bœuf (5 % MG),EURO,0.1788,0.5541666666666667
3257981663916,Selles-sur-Cher,EURO,0.2633,0.4
3257981664425,Sirop parfum Grenadine sans sucres,EURO,0.044000000000000004,0.6866666666666666
3257981664432,Menthe sans sucres,EURO,0.0204,0.40740740740740744
3257981664487,Gaches au chocolat marque Cora,EURO,0.0536,0.775
3257981664494,6 Mini Chinois aux Pépites de Chocolat,EURO,0.075,0.9081632653061226
3257981664500,Rillettes de Poulet Rôti en Cocotte,EURO,0.0814,0.9583333333333334
3257981664579,Double Concentré de Tomates,EURO,0.0207,0.9722222222222222
3257981664685,Fondu pour Burger (10 tranches) - (17 % MG),EURO,0.051500000000000004,0.5432098765432098
3257981664784,Tiramisu,EURO,0.23420000000000002,1.0
3257981664807,Cappuccino,EURO,0.0765,1.0
3257981665231,10 crêpes sucrées saveur vanille,EURO,0.11869999999999999,0.6412698412698413
3257981665248,10 Œufs de Poules Élevées en Plein Ar Bio,EURO,,0.7756613756613757
3257981665316,Mini saucissons secs,EURO,0.1573,1.0
3257981665729,Moutarde à l'ancienne aux graines de moutarde,EURO,0.0629,0.49438775510204086
3257981666603,"Sans sucres ajoutés, Pomme abricot pêche (x 4)",EURO,0.0308,0.71875
3257981666610,"Sans sucres ajoutés, Pomme Banane (x 4)",EURO,0.0572,0.5404761904761904
3257981667631,Pommes Dauphine,EURO,0.0313,1.0
3257981667648,Pommes allumettes,EURO,0.015,1.0
3257981667822,Tartelettes Chocolat Noir,EURO,0.11199999999999999,1.0
3257981667860,Mini Cakes aux Fruits,EURO,0.07429999999999999,1.0
3257981672161,Boisson Soja Calcium,EURO,0.0233,1.0
3257981679672,Pur jus 3 agrumes,EURO,0.0181,1.0
3257981679702,Pur jus Orange Clémentine Raisin,EURO,0.0199,0.9800000000000001
3257981679801,Olives vertes Entières,EURO,0.0223,0.9583333333333334
3257981679832,Olives vertes dénoyautées,EURO,0.0385,0.9393939393939394
3257981685390,Biscuits pour le Petit déjeuner pépites de chocolat,EURO,0.051100000000000007,0.7321428571428572
3257981685451,Tortilla rolls goût épicé,EURO,0.0816,0.8375
3257981685505,Gressins sésame ,EURO,0.1168,0.9166666666666667
3257981727106,Filets d'anchois,EURO,0.253,0.9444444444444444
3257981799936,Confiture allégée Pêche,EURO,0.0322,0.8380952380952381
3257981799943,Confiture allégée Framboise,EURO,0.053399999999999996,0.8714285714285714
3257981799950,Confiture extra Rhubarbe,EURO,,0.13333333333333333
3257981799967,Tomato Ketchup,EURO,0.039599999999999996,1.0
3257981799974,Tomato Ketchup,EURO,0.039599999999999996,1.0
3257981860131,Cola,EURO,0.0106,1.0
3257981860148,Concentré de Citron vert pour boisson et assaisonnement,EURO,0.0286,0.8510416666666667
3257981923539,Pain de mie grandes tranches nature,EURO,0.0316,1.0
3257981934269,Cola,EURO,0.0106,1.0
3257981935488,Pur jus Ananas,EURO,0.0189,0.9523809523809524
3257981935495,Pur jus Orange Mangue,EURO,0.0168,0.9642857142857143
3257981936317,Mousse sur ganache chocolat,EURO,0.1272,1.0
3257981936355,Gâteau de Semoule aux Raisins,EURO,0.0388,0.9666666666666668
3257981936720,Sainte-Maure de chèvre frais,EURO,0.08199999999999999,0.45476190476190476
3257981936942,Mozzarella di Bufala Campana AOP (25% MG) - 210 g - Cora,EURO,0.1464,0.6527777777777778
3257981937055,Jambon fumé,EURO,0.19949999999999998,0.875
3257981937062,Jambon de Paris doré au four,EURO,0.1042,0.763888888888889
3257981937109,Blanc de Poulet à la Provençale,EURO,0.039900000000000005,0.5
3257981937161,Jambon sec de Savoie salé au sel sec,EURO,0.2838,0.75
3257981937185,Quart de Jambon sec,EURO,0.1748,1.0
3257981937215,Saucisses de Francfort,EURO,0.0875,0.9629629629629629
3257981937376,Gésiers de volaille,EURO,0.11900000000000001,0.6607142857142857
3257981937727,Feuilleté Chocolat Brownie croquant parfum cacao,EURO,0.0592,0.4874338624338624
3257981939615,Cassoulet,EURO,0.0126,1.0
3257981939660,Sauce soja,EURO,0.12210000000000001,1.0
3257981939677,Vermicelles de Soja,EURO,0.19,0.5575757575757576
3257981940680,Double concentré de tomates,EURO,0.0207,0.9722222222222222
3257981941069,Kebab Crudités,EURO,0.12789999999999999,0.9375
3257981941083,2 Galettes au Blé Noir jambon Œuf Fromage,EURO,0.2421,0.3058035714285714
3257981941144,Chips craquantes,EURO,0.0613,1.0
3257981941151,Chips allégées en matières grasses,EURO,0.086,0.925
3257981941731,Jambon cru italien,EURO,0.3056,0.6666666666666666
3257981942318,Tarte légumes chevre,EURO,0.0593,0.9523809523809524
3257981942608,Crevettes roses cuites & décortiquées,EURO,0.18,0.7666666666666667
3257981942615,Saumon Rouge du Pacifique Fumé Sauvage,EURO,0.6785,0.8630952380952381
3257981942639,Petits poissons Fromage fondu,EURO,0.11900000000000001,0.8214285714285714
3257981942646,Pizza 4 Fromages,EURO,0.0528,1.0
3257981946026,Spaghetti cuisson rapide 3 min,EURO,0.024399999999999998,0.8666666666666668
3257981946033,Torti (Cuisson rapide 3 min),EURO,0.024399999999999998,0.775
3257981946064,Coquillettes blé complet,EURO,0.0218,0.888888888888889
3257981946125,Saumon au naturel,EURO,0.4144,0.47474747474747475
3257981946132,Saumon sauce citron,EURO,0.0913,1.0
3257981946149,Thon Albacore au naturel,EURO,0.1414,1.0
3257981946187,Thon blanc entier germon à l'huile d'olive vierge extra,EURO,0.1869,0.7645502645502646
3257981946224,Confiture allégée Fraise,EURO,0.026099999999999998,0.9047619047619048
3257981946231,Confiture allégée Abricot,EURO,0.0326,0.8306878306878307
3257981946248,Confiture allégée Orange,EURO,0.027999999999999997,0.5978835978835979
3257981946255,Confiture allégée Cerise,EURO,0.044500000000000005,0.9047619047619048
3257981946262,Confiture allégée Mirabelle,EURO,0.034,0.9047619047619048
3257981946279,Confiture allégée Myrtille,EURO,0.0481,0.9047619047619048
3257981947450,Bordeaux 2014 biologique,EURO,0.0767,0.43333333333333335
3257981998025,Sirop de Grenadine bio cora & match,EURO,0.042,0.619047619047619
3257981998087,Thé vert,EURO,0.6242,0.8333333333333334
3257981998100,The vert Agrumes,EURO,1.0,0.9047619047619048
3257981998117,Thé vert Orient,EURO,0.32049999999999995,0.888888888888889
3257982052405,Croissants pur beurre surgelé,EURO,0.0711,0.8214285714285714
3257982052559,Moutarde de Dijon,EURO,0.0132,1.0
3257982052702,Pizza feu de bois Royale,EURO,0.07629999999999999,1.0
3257982121699,Saucisses de Toulouse (x 4),EURO,0.0998,0.611111111111111
3257982122306,Fondant au Chocolat,EURO,,0.06666666666666665
3257982122320,Clafoutis aux cerises,EURO,0.0762,1.0
3257982122801,Ravioli pur bœuf,EURO,0.013999999999999999,0.8666666666666667
3257982123532,Galettes bretonnes,EURO,0.0484,1.0
3257982123976,Nature bio petits pains grillés,EURO,0.0533,0.9714285714285715
3257982123983,Cacahuètes enrobées goût salées,EURO,0.0576,0.70625
3257982125093,Pommes sautées,EURO,0.0163,0.9285714285714286
3257982125116,poêlée Fermière,EURO,0.029900000000000003,0.39583333333333337
3257982125192,Emmental français râpé,EURO,0.1245,0.7916666666666666
3257982125420,Tarte Tatin,EURO,0.0655,1.0
3257982134675,Framboises entières,EURO,0.0582,0.575
3257982137171,Muesli aux Graines,EURO,0.0516,1.0
3257982137638,Oeufs frais très gros,EURO,,0.7875
3257982137980,Baguette Tradition Française,EURO,0.036000000000000004,0.9629629629629629
3257982139601,15 bâtonnets panés colin d'Alaska,EURO,0.0462,0.9127777777777778
3257982139939,Amandes en poudre,EURO,0.0349,0.5357142857142857
3257982140874,Cola Zero Sucres,EURO,0.014499999999999999,1.0
3257982141642,Confiture extra Framboise,EURO,0.083,0.9666666666666667
3257982142038,Petit Beurre Chocolat Lait Noisettes,EURO,,0.1
3257982142045,Biscuits Petit déjeuner céréales,EURO,0.044500000000000005,0.90625
3257982142052,Sablés Céréales chocolat lait,EURO,0.051,0.8958333333333334
3257982142076,Bâtonnets Chocolat Blanc,EURO,0.040999999999999995,0.9629629629629629
3257982142083,Noir dégustation Pérou,EURO,,0.033333333333333326
3257982142359,Fusili façonnés en moule de bronze dégustation,EURO,0.0378,0.17926716141001856
3257982142496,Champagne brut Bio,EURO,0.38880000000000003,0.7777777777777778
3257982160834,Thé Caramel,EURO,0.39,0.8333333333333334
3257982160841,Thé Fruits rouges,EURO,0.3575,0.888888888888889
3257982161015,Yaourt à la grecque,EURO,0.0593,0.75
3257982161244,Pur Jus Pomme,EURO,0.0225,1.0
3257982161565,Bloc de Foie gras de canard du Sud-Ouest,EURO,0.5633,0.9444444444444444
3257982161572,Jambon supérieur fumé avec couenne,EURO,0.1195,0.9277777777777778
3257982211345,Tomate cerise grappe,EURO,0.1745,1.0
3257982211352,Tomates Sweetpearl,EURO,0.0758,0.5285714285714286
3257982261586,Nectar Banane,EURO,0.0189,1.0
3257982261661,Pavé de Saumon,EURO,0.21989999999999998,0.9166666666666666
3257982266925,4 Fromages,EURO,0.21,0.5625
3257982267366,Nouilles à la chinoise Poulet Champignons noirs,EURO,0.064,0.7077922077922079
3257982267397,Ravioli Ricotta Epinards,EURO,0.11,0.9166666666666666
3257982267403,Ravioli emmental basilic Bio,EURO,0.08839999999999999,0.84375
3257982267441,Saucisse & purée de pommes de terre,EURO,0.0467,0.3698412698412698
3257982267472,Noix de Saint-Jacques** & riz (sauce à la crème),EURO,0.39990000000000003,0.32962962962962966
3257982267540,Truite Fumée Bio,EURO,0.43,0.9333333333333332
3257982267557,Chicken Burger,EURO,0.11460000000000001,0.6428571428571428
3257982267601,2 panés au merlan,EURO,0.12300000000000001,0.4916666666666667
3257982267724,Pur jus Orange,EURO,,0.033333333333333326
3257982267816,Muffins nature,EURO,0.0637,1.0
